,category_code_description,market_value,parcel_number,sale_date,sale_price,total_area,taxable_building,taxable_land,zip_code,zoning,lat,lng,tax_assessment,sales_ratio
573537,Single Family,740000.0,365280310,2018-07-07,767000.0,989.23,0.0,140600.0,191463007,RSA5 ,39.9371096718103,-75.1720676228019,140600.0,0.1833116036505867
573539,Single Family,740000.0,365280330,2018-08-31,775000.0,989.23,599400.0,140600.0,191463007,RSA5 ,39.937125006698295,-75.1721872227776,740000.0,0.9548387096774194
573573,Single Family,82000.0,411161500,2018-08-29,114000.0,1340.62,65272.0,16728.0,191353206,RSA5 ,40.021733994483796,-75.05594763576059,82000.0,0.7192982456140351
573648,Single Family,214600.0,888035334,2018-06-08,229000.0,0.0,180300.0,34300.0,191075749,RM1  ,39.9466044790765,-75.1590412791984,214600.0,0.9371179039301311
573712,Single Family,277200.0,888071882,2018-06-30,266000.0,0.0,241200.0,36000.0,191071703,CMX4 ,39.9565132776729,-75.15758485665309,277200.0,1.0421052631578946
573752,Single Family,530100.0,888181438,2018-10-03,557963.0,970.37,0.0,79515.0,191224301,ICMX ,39.9709602336382,-75.1442992206545,79515.0,0.14250944955131434
573754,Single Family,375000.0,888181534,2018-04-10,399000.0,0.0,0.0,56200.0,191252416,CMX2 ,39.977929666887,-75.1313714172528,56200.0,0.14085213032581453
573755,Single Family,285000.0,888181536,2018-01-18,300000.0,0.0,0.0,42700.0,191252416,CMX2 ,39.9779646990909,-75.13133810597421,42700.0,0.14233333333333334
573756,Single Family,375000.0,888181538,2018-01-18,399000.0,0.0,0.0,56200.0,191252416,CMX2 ,39.9779646990909,-75.13133810597421,56200.0,0.14085213032581453
573757,Single Family,285000.0,888181540,2018-02-15,300000.0,0.0,0.0,42700.0,191252416,CMX2 ,39.9780004633359,-75.13130643187101,42700.0,0.14233333333333334
573758,Single Family,375000.0,888181542,2018-01-23,394000.0,0.0,0.0,56200.0,191252416,CMX2 ,39.9780004633359,-75.13130643187101,56200.0,0.14263959390862943
573759,Single Family,285000.0,888181544,2018-01-24,300000.0,0.0,242300.0,42700.0,191252416,CMX2 ,39.97803519707411,-75.1312727560785,285000.0,0.95
573762,Single Family,80700.0,411166600,2018-06-25,70000.0,1235.0,64237.0,16463.0,191353212,RSA5 ,40.02188900065279,-75.0552279298945,80700.0,1.1528571428571428
573798,Single Family,298100.0,888089590,2018-04-05,390000.0,0.0,40104.0,44715.0,191303416,RM1  ,39.966666143480396,-75.1635691082741,84819.0,0.2174846153846154
573814,Single Family,218900.0,662299700,2018-07-31,225000.0,5955.0,153230.0,65670.0,191544340,RSA2 ,40.0770331485274,-74.973698122915,218900.0,0.9728888888888889
573845,Single Family,303600.0,888116392,2018-08-21,330000.0,0.0,227168.0,36432.0,191032028,CMX5 ,39.9545801378677,-75.1669947499094,263600.0,0.7987878787878788
573846,Single Family,312000.0,888116440,2018-05-04,343000.0,0.0,234560.0,37440.0,191032028,CMX5 ,39.9545801378677,-75.1669947499094,272000.0,0.793002915451895
573887,Single Family,198600.0,663251600,2018-08-22,190000.0,2500.0,139020.0,59580.0,191541824,RSA4 ,40.096470978733,-74.9801259143624,198600.0,1.045263157894737
573915,Single Family,73300.0,888580795,2018-07-31,105000.0,0.0,18640.0,14660.0,191151501,RM2  ,40.0987029245915,-75.028338338098,33300.0,0.3171428571428571
573946,Single Family,375000.0,888181546,2018-01-24,394000.0,0.0,0.0,56200.0,191252416,CMX2 ,39.97803519707411,-75.1312727560785,56200.0,0.14263959390862943
573948,Single Family,375000.0,888181550,2018-01-22,400000.0,0.0,0.0,56200.0,191252416,CMX2 ,39.9780701144576,-75.131239112991,56200.0,0.1405
573949,Single Family,290200.0,888181552,2018-01-29,300000.0,0.0,246700.0,43500.0,191252416,CMX2 ,39.9781064957053,-75.131207549683,290200.0,0.9673333333333334
573950,Single Family,395300.0,888181554,2018-02-16,399000.0,0.0,0.0,59200.0,191252416,CMX2 ,39.9781064957053,-75.131207549683,59200.0,0.14837092731829574
573979,Single Family,292100.0,888087258,2019-01-18,254000.0,0.0,268732.0,23368.0,191022505,CMX5 ,39.950653685384204,-75.16549454001701,292100.0,1.15
573981,Single Family,442400.0,888087324,2018-09-17,380000.0,0.0,407008.0,35392.0,191022505,CMX5 ,39.950653685384204,-75.16549454001701,442400.0,1.1642105263157896
574004,Single Family,337300.0,888181684,2018-09-20,355000.0,0.0,0.0,50595.0,191223811,12   ,39.973997743430296,-75.14019526220609,50595.0,0.1425211267605634
574005,Single Family,332500.0,888181686,2018-09-14,350000.0,0.0,0.0,49875.0,191223811,12   ,39.973997743430296,-75.14019526220609,49875.0,0.1425
574006,Single Family,308800.0,888181688,2018-10-22,325000.0,0.0,196860.0,46320.0,191223811,12   ,39.973997743430296,-75.14019526220609,243180.0,0.7482461538461539
574007,Single Family,329700.0,888181690,2018-09-14,347000.0,0.0,0.0,49455.0,191223811,12   ,39.973997743430296,-75.14019526220609,49455.0,0.14252161383285303
574009,Single Family,252600.0,888310436,2018-07-27,155000.0,0.0,196901.0,37800.0,191251921,CMX2 ,39.9793601021694,-75.1300940049063,234701.0,1.5142
574010,Single Family,323400.0,888310438,2018-07-27,155000.0,0.0,251992.0,48500.0,191251921,CMX2 ,39.9793601021694,-75.1300940049063,300492.0,1.938658064516129
574019,Single Family,192200.0,662332200,2018-12-14,102000.0,1800.0,94540.0,57660.0,191544347,RSA4 ,40.074416949920895,-74.9737063125422,152200.0,1.492156862745098
574026,Single Family,224800.0,662340300,2018-06-26,230000.0,1941.42,117360.0,67440.0,191544338,RSA4 ,40.073450402847705,-74.97330077665,184800.0,0.8034782608695652
574077,Single Family,543900.0,888051409,2018-03-05,627500.0,0.0,456900.0,87000.0,191075700,CMX4 ,39.9467817987437,-75.1551661968526,543900.0,0.8667729083665339
574078,Single Family,265000.0,888051638,2018-10-29,210000.0,0.0,233200.0,31800.0,191063908,RM2  ,39.9456265537691,-75.1448138233667,265000.0,1.2619047619047619
574081,Single Family,208700.0,663277200,2018-05-08,192800.0,1906.6,146090.0,62610.0,191541916,RSA4 ,40.099076523073,-74.97354091258741,208700.0,1.0824688796680497
574151,Single Family,313500.0,888200740,2018-06-18,330000.0,1813.76,0.0,47025.0,191223613,RM1  ,39.9748399640587,-75.1477903245101,47025.0,0.1425
574153,Single Family,277900.0,888200744,2018-08-24,292500.0,1813.76,0.0,41685.0,191223613,RM1  ,39.9748399640587,-75.1477903245101,41685.0,0.14251282051282052
574154,Single Family,278500.0,888310406,2018-07-31,365000.0,0.0,0.0,41700.0,191251921,CMX2 ,39.979046885028204,-75.1302706337421,41700.0,0.11424657534246575
574155,Single Family,330800.0,888310408,2018-08-14,329808.0,0.0,0.0,49600.0,191251921,CMX2 ,39.979046885028204,-75.1302706337421,49600.0,0.1503905302479018
574156,Single Family,335000.0,888310410,2018-07-31,356000.0,0.0,0.0,50200.0,191251921,CMX2 ,39.979046885028204,-75.1302706337421,50200.0,0.14101123595505619
574158,Single Family,330800.0,888310416,2018-07-27,330000.0,0.0,0.0,49600.0,191251921,CMX2 ,39.979046885028204,-75.1302706337421,49600.0,0.1503030303030303
574159,Single Family,335000.0,888310418,2018-07-23,329000.0,0.0,0.0,50200.0,191251921,CMX2 ,39.979046885028204,-75.1302706337421,50200.0,0.15258358662613983
574170,Single Family,65700.0,406113900,2019-02-22,52590.0,1252.4,15845.0,9855.0,191420000,RM1  ,39.9181689544815,-75.23471604750641,25700.0,0.4886860619889713
574179,Single Family,157200.0,551236700,2018-06-26,178000.0,1632.15,129060.0,28140.0,191492535,RSA5 ,40.037514148279,-75.0580663757638,157200.0,0.8831460674157303
574192,Single Family,153600.0,652236518,2019-01-11,168000.0,1787.0,107520.0,46080.0,191362123,RSA5 ,40.0477854285311,-75.01195913481308,153600.0,0.9142857142857143
574205,Single Family,147900.0,482346400,2018-07-11,133000.0,1438.56,71221.0,36679.0,191452502,RM1  ,39.928080410881904,-75.19216754789299,107900.0,0.8112781954887218
574221,Single Family,133300.0,621152000,2018-09-07,153000.0,1701.0,107661.0,25639.0,191493435,RSA5 ,40.0322071914693,-75.0741692966401,133300.0,0.8712418300653595
574236,Single Family,53900.0,441104500,2019-01-08,40000.0,900.0,45903.0,7997.0,191390000,RSA5 ,39.96330043727829,-75.2227089687943,53900.0,1.3475
574285,Single Family,195500.0,562307100,2018-08-10,165000.0,2992.5,136850.0,58650.0,191154702,RSA3 ,40.079301961807,-75.03254034591721,195500.0,1.1848484848484848
574290,Single Family,170300.0,392140300,2018-11-02,145000.0,812.0,135729.0,34571.0,191483306,RSA5 ,39.9201726499884,-75.15241017053341,170300.0,1.1744827586206896
574310,Single Family,156600.0,511129805,2018-09-28,146000.0,1400.0,133162.0,23438.0,191433321,RSA3 ,39.9473423900264,-75.22131051627409,156600.0,1.0726027397260274
574314,Single Family,64100.0,511136300,2018-07-19,30000.0,945.0,54572.0,9528.0,191434124,RM1  ,39.94417794256721,-75.22674836469959,64100.0,2.1366666666666667
574368,Single Family,46300.0,433129300,2018-07-27,18000.0,607.5,38984.0,7316.0,191402236,RM1  ,40.013880519025896,-75.14085384507901,46300.0,2.5722222222222224
574406,Single Family,155700.0,551291500,2018-08-02,154000.0,1825.0,127830.0,27870.0,191491901,RSA5 ,40.0369889059257,-75.05479458047179,155700.0,1.011038961038961
574495,Single Family,62700.0,421499200,2019-02-07,30000.0,1125.0,49971.0,12729.0,191204511,RSA5 ,40.0210459155213,-75.115478923344,62700.0,2.09
574549,Single Family,214400.0,661151500,2019-03-21,240000.0,1802.7,110080.0,64320.0,191141107,RSA4 ,40.0778628736417,-74.995195923759,174400.0,0.7266666666666667
574594,Single Family,223000.0,581185400,2018-11-28,170000.0,4197.5,156100.0,66900.0,191151304,RSA2 ,40.104503658899105,-75.03498156782891,223000.0,1.311764705882353
574725,Single Family,197700.0,562368400,2018-09-24,226000.0,2182.5,128045.0,29655.0,191522319,RSA3 ,40.0666758218673,-75.05370383130429,157700.0,0.697787610619469
574760,Single Family,104800.0,541015400,2018-11-06,120000.0,1112.3,48975.0,15825.0,191493222,RSA5 ,40.0348121429846,-75.08016202385079,64800.0,0.54
574762,Single Family,215800.0,661155300,2018-10-20,160000.0,1805.4,111060.0,64740.0,191141217,RSA4 ,40.077485459444205,-74.99353570535621,175800.0,1.09875
574805,Single Family,44300.0,433160600,2019-02-28,45000.0,1305.0,35839.0,8461.0,191402101,CMX2 ,40.0134446689512,-75.14620357762149,44300.0,0.9844444444444445
574814,Single Family,53700.0,453168200,2018-11-07,16000.0,689.85,44303.0,9397.0,191245015,I2   ,40.0036769997313,-75.09317775704221,53700.0,3.35625
574835,Single Family,62200.0,421287800,2018-06-12,125000.0,960.0,9574.0,12626.0,191204414,RSA5 ,40.020107506369705,-75.1228972721365,22200.0,0.1776
574876,Single Family,177400.0,532099100,2018-04-18,180000.0,3099.23,132163.0,45237.0,191114823,RSA3 ,40.050211838297294,-75.0842532018965,177400.0,0.9855555555555555
574949,Single Family,206200.0,582112200,2019-01-24,229000.0,2416.0,144340.0,61860.0,191160000,RSA3 ,40.1112356214884,-75.0261026002742,206200.0,0.9004366812227074
574971,Single Family,129300.0,406708103,2018-03-22,160000.0,1795.5,60208.0,29092.0,191532315,RM1  ,39.9109991927588,-75.2383589419683,89300.0,0.558125
574981,Single Family,114700.0,552058800,2018-11-29,180000.0,1331.32,95660.0,19040.0,191353010,RSA5 ,40.0277120652133,-75.0584164033957,114700.0,0.6372222222222222
574982,Single Family,115500.0,552059800,2018-02-09,75000.0,1245.0,96327.0,19173.0,191353012,RSA5 ,40.027265466479605,-75.05803154243421,115500.0,1.54
574986,Single Family,189300.0,661191700,2018-11-13,205000.0,1795.0,92510.0,56790.0,191141820,RSA4 ,40.0715335345368,-74.9907768523755,149300.0,0.7282926829268292
575015,Single Family,239400.0,632313200,2018-07-17,265000.0,2722.5,167601.0,71799.0,191154523,RSA3 ,40.0844423997209,-75.0509109027909,239400.0,0.9033962264150943
575023,Single Family,246900.0,641014700,2018-08-15,255000.0,3928.0,190360.0,56540.0,191523919,RSA3 ,40.0520279939448,-75.0495714868683,246900.0,0.9682352941176471
575043,Single Family,95900.0,592267600,2018-05-21,140000.0,1377.56,41515.0,14385.0,191441030,RSA3 ,40.0469469527505,-75.17387401347,55900.0,0.3992857142857143
575052,Single Family,111200.0,592301000,2019-03-12,50000.0,1315.44,54534.0,16666.0,191381518,RSA5 ,40.0494577140584,-75.1717690349418,71200.0,1.424
575056,Single Family,61600.0,421312300,2018-11-28,40007.0,1200.0,49095.0,12505.0,191203931,RSA5 ,40.024632533989,-75.1203044641385,61600.0,1.539730547154248
575057,Single Family,61600.0,421313100,2018-03-23,54000.0,1200.0,49095.0,12505.0,191203931,RSA5 ,40.024975943198,-75.1202280839062,61600.0,1.1407407407407408
575089,Single Family,303200.0,394624100,2018-07-18,365000.0,900.0,193767.0,69433.0,191481533,RSA5 ,39.9280534232875,-75.1669341901478,263200.0,0.7210958904109589
575103,Single Family,211500.0,532133400,2018-06-20,205000.0,5000.0,108050.0,63450.0,191114827,RSA3 ,40.050157752228706,-75.0825044881872,171500.0,0.8365853658536585
575115,Single Family,231700.0,652303000,2019-01-23,190000.0,7500.0,162190.0,69510.0,191143915,RSA3 ,40.0521074019847,-74.99979660171171,231700.0,1.2194736842105263
575192,Single Family,87700.0,411015900,2019-01-17,70000.0,1105.28,74458.0,13242.0,191242015,RSA5 ,40.015093417341205,-75.0671805681257,87700.0,1.252857142857143
575209,Single Family,120200.0,552107200,2018-07-31,143800.0,1300.0,59646.0,20554.0,191352606,RSA5 ,40.0271015072845,-75.0544020135739,80200.0,0.5577190542420027
575282,Single Family,46700.0,433249100,2018-12-31,18800.0,720.0,0.0,6700.0,191402305,RM1  ,40.0169269340339,-75.1358197630574,6700.0,0.35638297872340424
575328,Single Family,159100.0,551342300,2019-02-25,180000.0,1730.62,132371.0,26729.0,191492013,RSA5 ,40.035811527857106,-75.04988184925071,159100.0,0.8838888888888888
575366,Single Family,124200.0,621223800,2018-11-15,162000.0,1292.8,103210.0,20990.0,191493513,RSA5 ,40.0301141540137,-75.06804650737091,124200.0,0.7666666666666667
575382,Single Family,51200.0,441179700,2018-06-27,295000.0,867.51,43619.0,7581.0,191392627,RSA5 ,39.9624144329309,-75.2268875340448,51200.0,0.17355932203389832
575405,Single Family,249400.0,602155400,2018-10-04,368000.0,1964.62,211990.0,37410.0,191431604,RSA3 ,39.952672630742505,-75.22264386611441,249400.0,0.6777173913043478
575410,Single Family,90800.0,411041400,2018-06-08,45000.0,1091.2,77089.0,13711.0,191240000,RSA5 ,40.0140529215025,-75.0641679065533,90800.0,2.017777777777778
575413,Single Family,64300.0,421537600,2018-07-06,96000.0,1162.5,51247.0,13053.0,191204304,RSA5 ,40.0233194570311,-75.11429970294179,64300.0,0.6697916666666667
575422,Single Family,118400.0,552113800,2018-05-31,148900.0,1243.41,98154.0,20246.0,191352605,RSA5 ,40.0271372304742,-75.0538269778148,118400.0,0.7951645399597045
575428,Single Family,213800.0,562407500,2018-07-31,323000.0,6856.92,141730.0,32070.0,191522718,RSA3 ,40.0644419403398,-75.05310041805271,173800.0,0.5380804953560372
575430,Single Family,199500.0,562410300,2018-07-25,190000.0,3972.92,125385.0,34115.0,191521207,RSA3 ,40.0717954879013,-75.0468577802367,159500.0,0.8394736842105263
575453,Single Family,45700.0,511242700,2018-05-06,11819.0,750.0,38877.0,6823.0,191434807,RM1  ,39.9417209578734,-75.22419036961449,45700.0,3.8666553853963954
575457,Single Family,45700.0,511249200,2018-11-28,50000.0,750.0,38877.0,6823.0,191434808,RM1  ,39.941249840513,-75.22406903931059,45700.0,0.914
575471,Single Family,129300.0,652001300,2018-05-17,90000.0,3326.09,90510.0,38790.0,191362714,RSA3 ,40.0398877945521,-75.0271595809155,129300.0,1.4366666666666668
575493,Single Family,102000.0,612433000,2018-03-29,52500.0,1624.95,86700.0,15300.0,191202430,RSA5 ,40.035899778776,-75.12415712580409,102000.0,1.9428571428571428
575495,Single Family,103700.0,612442500,2018-08-02,60000.0,1183.65,88145.0,15555.0,191202419,RSA5 ,40.039680280816704,-75.1228063017662,103700.0,1.7283333333333333
575501,Single Family,103300.0,612459200,2018-08-06,70000.0,1410.0,87805.0,15495.0,191202410,RSA5 ,40.0378025550324,-75.12205794076691,103300.0,1.4757142857142858
575517,Single Family,49100.0,433334100,2019-01-18,69900.0,960.0,41342.0,7758.0,191402231,RM1  ,40.01970410937761,-75.1383634821498,49100.0,0.7024320457796852
575518,Single Family,212400.0,581385000,2018-09-10,248000.0,3125.0,108680.0,63720.0,191152205,RSA3 ,40.0921721929956,-75.0278716974553,172400.0,0.6951612903225807
575557,Single Family,154300.0,551383600,2018-09-17,221000.0,1734.88,85909.0,28391.0,191491517,RSA5 ,40.036590038428,-75.0489256743963,114300.0,0.5171945701357467
575559,Single Family,164900.0,551391500,2018-11-20,188000.0,1867.95,134889.0,30011.0,191491523,RSA5 ,40.0381351736979,-75.05064276520359,164900.0,0.877127659574468
575582,Single Family,235800.0,502410000,2018-12-14,240000.0,7496.9,160430.0,35370.0,191500000,RSA3 ,40.0706617206231,-75.1703056952167,195800.0,0.8158333333333333
575591,Single Family,235500.0,632094400,2018-05-10,230000.0,2956.8,124850.0,70650.0,191154515,RSA3 ,40.0847692799476,-75.0500365920443,195500.0,0.85
575617,Single Family,129100.0,602157400,2018-12-01,100000.0,1640.0,109735.0,19365.0,191393525,CMX4 ,39.9593020895028,-75.2227348058382,129100.0,1.291
575640,Single Family,63000.0,421586700,2018-07-09,45000.0,1296.0,50232.0,12768.0,191204621,RSA5 ,40.021505463667005,-75.1116203472699,63000.0,1.4
575652,Single Family,239600.0,562446500,2018-12-20,298000.0,5522.58,167720.0,71880.0,191154314,RSD3 ,40.0809459825083,-75.0309318037695,239600.0,0.8040268456375839
575660,Single Family,63800.0,402087700,2018-03-13,37000.0,1096.0,54268.0,9532.0,191423521,RM1  ,39.9244879357199,-75.224531192301,63800.0,1.7243243243243243
575691,Single Family,182700.0,652030100,2018-10-12,205000.0,8068.0,127890.0,54810.0,191362817,RSA3 ,40.0404204447789,-75.0175137069787,182700.0,0.891219512195122
575720,Single Family,106200.0,612492200,2019-02-15,120000.0,1384.65,50270.0,15930.0,191202004,RSA5 ,40.040152977321,-75.1189149689167,66200.0,0.5516666666666666
575758,Single Family,66400.0,406291700,2018-06-07,62000.0,1088.0,56440.0,9960.0,191422605,RM1  ,39.91738510150871,-75.23064253092241,66400.0,1.070967741935484
575824,Single Family,187600.0,652392226,2018-05-21,180000.0,2500.0,91320.0,56280.0,191144017,RSA3 ,40.050556572782796,-74.9943491349287,147600.0,0.82
575841,Single Family,91300.0,603169600,2019-03-15,113400.0,1440.72,77693.0,13607.0,191431433,RM1  ,39.9531246530766,-75.2321301766714,91300.0,0.8051146384479718
575878,Single Family,205300.0,571036700,2018-11-30,225000.0,3061.8,143710.0,61590.0,191522136,RSA3 ,40.0595730562272,-75.0283967456915,205300.0,0.9124444444444444
575929,Single Family,205100.0,502041000,2019-01-11,216241.0,5000.0,134335.0,30765.0,191503012,RSA3 ,40.069224492525,-75.17639005504441,165100.0,0.7634999838143552
575949,Single Family,225000.0,631313600,2019-03-04,224900.0,2001.6,128750.0,56250.0,191111802,RSA3 ,40.07830441017921,-75.0852849221405,185000.0,0.82258781680747
576005,Single Family,152900.0,562191300,2018-11-30,200000.0,2464.0,87672.0,25228.0,191521824,RSA3 ,40.0691825377329,-75.05275283172621,112900.0,0.5645
576090,Single Family,52200.0,441211650,2019-01-28,39500.0,1120.0,0.0,0.0,191392617,RSA5 ,39.9631509720158,-75.2278763589635,0.0,0.0
576093,Single Family,200400.0,582175300,2018-06-13,235000.0,3913.0,100280.0,60120.0,191163407,RSA2 ,40.108724869626606,-75.0211862324466,160400.0,0.6825531914893617
